Class,CompletedDate,Latitude,Longitude,Installer
Single family,2012-07-03,47.69189953,-122.29856507,SME INC OF SEATTLE
Single family,2018-11-07,47.57964658,-122.3140803,PUGET SOUND SOLAR
Single family,2013-07-15,47.66097403,-122.35422125,PUGET SOUND SOLAR
Single family,2017-09-26,47.52580547,-122.37632554,PUGET SOUND SOLAR
Single family,2016-04-28,47.69646957,-122.40061862,PUGET SOUND SOLAR
Single family,2012-04-25,47.63077566,-122.30891296,SUNERGY SYSTEMS
Single family,2018-02-08,47.67009223,-122.30822063,SOLTERRA GLOBAL LLC
Single family,2015-03-27,47.67695529,-122.36124436,SUNERGY SYSTEMS
Single family,2015-12-23,47.59349442,-122.30650533,PUGET SOUND SOLAR
Single family,2013-06-18,47.67515009,-122.34882408,ARTISAN ELECTRIC INC
Single family,2015-12-17,47.50085103,-122.38258092,ARTISAN ELECTRIC INC
Single family,2016-12-21,47.70938795,-122.31488385,SME INC OF SEATTLE
Single family,2018-03-13,47.68820677,-122.35774595,POWER TRIP ENERGY CORPORATION
Single family,2013-12-24,47.56433186,-122.2970052,EARL CHILDS
Single family,2017-02-14,47.68605019,-122.40012981,SME INC OF SEATTLE
Single family,2012-12-20,47.72318115,-122.3730103,PUGET SOUND SOLAR
Single family,2014-06-09,47.6299188,-122.30566623,PUGET SOUND SOLAR
Single family,2015-06-26,47.648534,-122.27743954,SUNERGY SYSTEMS
Single family,2019-10-25,47.57516438,-122.2917674,SUNERGY SYSTEMS
Single family,2013-05-16,47.66003662,-122.36219039,SUNERGY SYSTEMS
Single family,2019-01-28,47.61972835,-122.29647069,PUGET SOUND SOLAR
Single family,2012-02-23,47.66155944,-122.39738417,PUGET SOUND SOLAR
Single family,2013-12-27,47.55636746,-122.27182956,ARTISAN ELECTRIC INC
Single family,2008-06-18,47.67454089,-122.35666074,SOUND POWER INC
Single family,2015-11-17,47.66965775,-122.29595765,SME INC OF SEATTLE
Single family,2018-05-31,47.54654389,-122.31957766,NORTHWEST ELECTRIC & SOLAR
Single family,2014-04-21,47.66822924,-122.33091239,PUGET SOUND SOLAR
Single family,2013-07-31,47.72272926,-122.36540096,PUGET SOUND SOLAR
Single family,2014-12-05,47.66344631,-122.34165956,A&R SOLAR
Single family,2018-11-06,47.53718875,-122.27502278,PUGET SOUND SOLAR
Single family,2019-01-28,47.71338271,-122.35989294,"SMART ENERGY TODAY, INC"
Single family,2013-12-05,47.56653228,-122.29273133,PUGET SOUND SOLAR
Single family,2019-01-24,47.67914747,-122.30636041,PUGET SOUND SOLAR
Single family,2018-09-10,47.70169193,-122.36708457,SUNERGY SYSTEMS
Single family,2013-06-06,47.67786928,-122.395423,PUGET SOUND SOLAR
Single family,2019-01-18,47.5433019,-122.26571333,Blossom Solar LLC
Single family,2015-01-26,47.66007842,-122.35866239,PUGET SOUND SOLAR
Single family,2013-07-03,47.69005972,-122.3465378,ARTISAN ELECTRIC INC
Single family,2016-01-14,47.58564329,-122.29063045,A&R SOLAR
Single family,2017-05-12,47.67865476,-122.30850647,A&R SOLAR
Single family,2015-01-06,47.68636368,-122.27386968,EARL CHILDS
Single family,2015-12-02,47.57779133,-122.39915025,PUGET SOUND SOLAR
Single family,2017-06-23,47.72291596,-122.35265878,A&R SOLAR
Single family,2018-11-06,47.70223148,-122.33816866,Sun Path Electric LLC
Single family,2014-12-20,47.68764646,-122.37117463,SUNERGY SYSTEMS
Single family,2011-11-21,47.67298827,-122.34781889,PUGET SOUND SOLAR
Single family,2017-05-11,47.67506605,-122.27499345,ARTISAN ELECTRIC INC
Single family,2016-11-04,47.60707727,-122.29461248,SUNERGY SYSTEMS
Single family,2016-01-07,47.58484949,-122.31625096,A&R SOLAR
Single family,2017-09-07,47.69381199,-122.384715,ARTISAN ELECTRIC INC
Single family,2015-05-18,47.57448585,-122.38729502,PUGET SOUND SOLAR
Single family,2019-01-03,47.63053776,-122.29873323,OFFSET SOLAR LLC
Single family,2014-04-04,47.61017144,-122.30533339,ARTISAN ELECTRIC INC
Single family,2019-09-30,47.53272629,-122.3884034,NA
Single family,2013-03-05,47.68388281,-122.28393885,SUNERGY SYSTEMS
Single family,2018-10-11,47.54302748,-122.37172355,SME INC OF SEATTLE
Single family,2017-09-29,47.6521172,-122.331209,ARTISAN ELECTRIC INC
Single family,2012-05-23,47.66946093,-122.26372871,SME INC OF SEATTLE
Single family,2012-06-14,47.68972916,-122.28907796,PUGET SOUND SOLAR
Single family,2014-08-29,47.68005693,-122.39426308,SME INC OF SEATTLE
Single family,2016-03-02,47.69140503,-122.30873738,A&R SOLAR
Single family,2017-05-23,47.67371202,-122.40056919,PUGET SOUND SOLAR
Single family,2012-07-31,47.67711095,-122.34881815,SUNERGY SYSTEMS
Single family,2013-11-14,47.60703238,-122.29334518,PUGET SOUND SOLAR
Single family,2019-10-08,47.67526359,-122.27814011,ARTISAN ELECTRIC INC
Multifamily,2017-08-22,47.65840603,-122.32112632,SUNERGY SYSTEMS
Single family,2015-04-21,47.64939611,-122.34047795,"SMART ENERGY TODAY, INC"
Single family,2015-04-29,47.68569563,-122.28139002,A&R SOLAR
Single family,2013-10-10,47.55316223,-122.27191002000001,PUGET SOUND SOLAR
Single family,2013-05-22,47.69747627,-122.35157266,PUGET SOUND SOLAR
Single family,2016-05-04,47.56127513,-122.38862087,PUGET SOUND SOLAR
Single family,2015-04-15,47.69814424,-122.36178638,PUGET SOUND SOLAR
Single family,2016-01-08,47.70372891,-122.29635483,ARTISAN ELECTRIC INC
Single family,2015-01-22,47.50322433,-122.3867956,SUNERGY SYSTEMS
Single family,2016-06-20,47.70179133,-122.30731365,PUGET SOUND SOLAR
Single family,2017-01-19,47.64894362,-122.37381789,PUGET SOUND SOLAR
Single family,2015-10-15,47.51836642,-122.38713712,PUGET SOUND SOLAR
Single family,2015-09-25,47.51815445,-122.26363743,A&R SOLAR
Single family,2015-10-14,47.57895061,-122.29270693,A&R SOLAR
Single family,2014-11-17,47.6784629,-122.39165768,A&R SOLAR
Single family,2014-04-22,47.5760295,-122.30362952,SUNERGY SYSTEMS
Multifamily,2014-05-21,47.61790926,-122.31403796,ARTISAN ELECTRIC INC
Single family,2012-11-09,47.72246481,-122.30219183,SUNERGY SYSTEMS
Single family,2010-11-04,47.68639279,-122.35826365,SUNERGY SYSTEMS
Single family,2018-10-04,47.72181687,-122.33005364,A&R SOLAR
Single family,2012-11-02,47.65652262,-122.35402888,PUGET SOUND SOLAR
Multifamily,2018-01-31,47.6170648,-122.32530963,STS Construction Services
Single family,2014-07-21,47.57543058,-122.38593797,PUGET SOUND SOLAR
Single family,2018-02-14,47.51905142,-122.37055079,ARTISAN ELECTRIC INC
Single family,2016-10-20,47.62785267,-122.30831484,WEST SEATTLE ELECTRIC & SOLAR
Single family,2015-04-24,47.54236771,-122.35353762,A&R SOLAR
Single family,2014-05-06,47.6269134,-122.29847451,ARTISAN ELECTRIC INC
Single family,2017-10-24,47.71689941,-122.30615791,"SMART ENERGY TODAY, INC"
Single family,2014-06-03,47.58685148,-122.31114642,PUGET SOUND SOLAR
Single family,2010-12-21,47.59757604,-122.2941947,PUGET SOUND SOLAR
Single family,2011-04-21,47.63707984,-122.35342629,SUNERGY SYSTEMS
Single family,2012-08-03,47.65457342,-122.3972893,PUGET SOUND SOLAR
Single family,2015-12-30,47.69792061,-122.27319733,A&R SOLAR
Single family,2019-08-29,47.61066882,-122.28693689,SUNERGY SYSTEMS
Single family,2016-09-16,47.68013506,-122.30558321,ARTISAN ELECTRIC INC
Single family,2018-03-29,47.71401108,-122.28051692,PUGET SOUND SOLAR
Single family,2014-08-19,47.72623611,-122.3338299,PUGET SOUND SOLAR
Single family,2013-05-08,47.65133992,-122.33246103,SUNERGY SYSTEMS
Single family,2014-12-08,47.52267422,-122.37298535,PUGET SOUND SOLAR
Single family,2018-10-26,47.72853242,-122.28175991,ARTISAN ELECTRIC INC
Single family,2008-10-09,47.63564765,-122.30962773,PUGET SOUND SOLAR
Single family,2015-07-15,47.71926529,-122.35879182,SUNERGY SYSTEMS
Single family,2018-11-02,47.70307622,-122.37509503,NORTHWEST ELECTRIC & SOLAR
Single family,2018-12-04,47.56505617,-122.29307499,SUNERGY SYSTEMS
Single family,2015-11-12,47.66957452,-122.36431101,ARTISAN ELECTRIC INC
Single family,2019-10-01,47.70348301,-122.35968176,Solterra Global LLC
Single family,2013-11-19,47.58478161,-122.29549431,PUGET SOUND SOLAR
Single family,2014-04-15,47.57680752,-122.28409955,PUGET SOUND SOLAR
Single family,2012-11-21,47.5444963,-122.35936151,PRO-STAT ELECTRIC
Single family,2013-09-03,47.67556081,-122.35053355,ARTISAN ELECTRIC INC
Single family,2016-06-08,47.55251175,-122.27638765,ARTISAN ELECTRIC INC
Single family,2015-07-17,47.67075548,-122.27723212,FORECAST ROOFING & SOLAR
Single family,2019-01-10,47.67510726,-122.35565106,Solterra Global LLC
Single family,2013-04-10,47.68035953,-122.40186348,SUNERGY SYSTEMS
Single family,2018-08-21,47.57909841,-122.38891994,A&R SOLAR
Single family,2013-08-07,47.63612462,-122.31255763,SUNERGY SYSTEMS
Multifamily,2019-12-06,47.62649944,-122.34706232,NA
Single family,2015-04-15,47.57432961,-122.3767344,PUGET SOUND SOLAR
Single family,2015-09-10,47.72830226,-122.3103264,A&R SOLAR
Single family,2013-02-08,47.67408496,-122.32473612,A&R SOLAR
Single family,2018-01-31,47.61009499,-122.31234281,SUNERGY SYSTEMS
Single family,2013-09-20,47.62897401,-122.29947316,EARL CHILDS
Single family,2017-12-28,47.6218707,-122.28631248,PUGET SOUND SOLAR
Single family,2011-01-05,47.63727005,-122.33007462,PUGET SOUND SOLAR
Single family,2014-03-04,47.65016741,-122.31872045,ARTISAN ELECTRIC INC
Single family,2018-12-24,47.63285656,-122.39001552,Forecast Roofing & Solar LLC
Single family,2015-02-04,47.51260218,-122.37591917,ARTISAN ELECTRIC INC
Multifamily,2014-04-11,47.59571188,-122.30985733,PUGET SOUND SOLAR
Single family,2013-12-03,47.55371958,-122.27677391,ARTISAN ELECTRIC INC
Single family,2019-10-04,47.65620938,-122.39856079,PUGET SOUND SOLAR
Single family,2006-07-19,47.66782444,-122.28823623,E & F ELECTRIC INCORPORATED
Single family,2015-06-16,47.6794296,-122.34872282,PUGET SOUND SOLAR
Single family,2016-05-26,47.69820541,-122.39300124,A&R SOLAR
Single family,2013-05-31,47.69992413,-122.37901963,PUGET SOUND SOLAR
Single family,2006-08-16,47.68512177,-122.39009368,NA
Single family,2011-09-02,47.67961007,-122.31252481,PUGET SOUND SOLAR
Single family,2011-10-04,47.56211188,-122.29206952,PUGET SOUND SOLAR
Single family,2016-02-04,47.61269307,-122.30099149,A&R SOLAR
Single family,2015-06-01,47.63737514,-122.37466352,PUGET SOUND SOLAR
Single family,2013-08-26,47.68521233,-122.37514918,WEST SEATTLE ELECTRIC & SOLAR
Single family,2015-10-26,47.67363563,-122.36927584,EARL CHILDS
Single family,2019-01-25,47.60914164,-122.29292691,ARTISAN ELECTRIC INC
Single family,2019-10-17,47.64314306,-122.37050912,SUNERGY SYSTEMS
Single family,2013-07-17,47.58080908,-122.2912268,EARL CHILDS
Single family,2015-04-27,47.55176328,-122.27584266,EARL CHILDS
Single family,2016-07-07,47.67130602,-122.26255818,SME INC OF SEATTLE
Single family,2018-09-14,47.52551052,-122.26573449,PUGET SOUND SOLAR
Single family,2017-09-12,47.67521709,-122.29401874,SUNERGY SYSTEMS
Single family,2017-07-13,47.69256196,-122.28921649,A&R SOLAR
Single family,2019-01-04,47.69002732,-122.29183733,ARTISAN ELECTRIC INC
Single family,2013-03-06,47.6932853,-122.35911821,PUGET SOUND SOLAR
Single family,2015-07-16,47.67597598,-122.28323056,EARL CHILDS
Single family,2016-04-05,47.70309001,-122.3822813,EARL CHILDS
Single family,2015-07-06,47.70395674,-122.37248298,NORTHWEST ELECTRIC & SOLAR
Single family,2016-07-22,47.72956346,-122.32793796,A&R SOLAR
Single family,2015-05-21,47.70412052,-122.29207968,SME INC OF SEATTLE
Single family,2014-08-12,47.69074822,-122.29390537,PUGET SOUND SOLAR
Single family,2013-11-07,47.69409645,-122.30298925,PUGET SOUND SOLAR
Single family,2012-06-08,47.66428856,-122.28901943,A&R SOLAR
Single family,2017-12-04,47.5791993,-122.37616108,NORTHWEST ELECTRIC & SOLAR
Single family,2013-02-13,47.69800861,-122.36177257,A&R SOLAR
Single family,2013-06-14,47.67145965,-122.39423988,PUGET SOUND SOLAR
Single family,2014-02-20,47.54087586,-122.26230985,ARTISAN ELECTRIC INC
Single family,2017-07-31,47.58268139,-122.30846512,A&R SOLAR
Single family,2014-02-20,47.58091588,-122.30505274,CURRENT FLO ELECTRIC LLC
Single family,2019-01-25,47.55306017,-122.39331234,NA
Single family,2012-12-14,47.66822065,-122.35658233,EARL CHILDS
Single family,2016-12-19,47.68029217,-122.37118868,PUGET SOUND SOLAR
Single family,2013-12-11,47.69843529,-122.38607845,EARL CHILDS
Single family,2013-10-15,47.64046852,-122.31872308,PUGET SOUND SOLAR
Single family,2013-02-15,47.68920173,-122.29656675,SME INC OF SEATTLE
Single family,2014-02-25,47.71298728,-122.2845648,WEST SEATTLE ELECTRIC & SOLAR
Single family,2016-08-24,47.65024033,-122.3699986,SUNERGY SYSTEMS
Single family,2011-01-14,47.66021965,-122.35750139,SUNERGY SYSTEMS
Single family,2017-06-05,47.7220832,-122.30088259,SME INC OF SEATTLE
Single family,2014-05-07,47.56501474,-122.31804243,ARTISAN ELECTRIC INC
Single family,2013-01-22,47.65963769,-122.35404847,EARL CHILDS
Single family,2019-04-25,47.63315005,-122.2850092,PUGET SOUND SOLAR
Single family,2012-10-30,47.51012298,-122.39312113,ARTISAN ELECTRIC INC
Single family,2018-12-03,47.70658232,-122.35651873,OFFSET SOLAR LLC
Single family,2014-10-17,47.5637721,-122.29170821,PUGET SOUND SOLAR
Single family,2018-09-20,47.64409383,-122.31871777,NORTHWEST ELECTRIC & SOLAR
Single family,2015-05-13,47.63029422,-122.28307948,PUGET SOUND SOLAR
Single family,2017-09-08,47.57568976,-122.40978139,WEST SEATTLE ELECTRIC & SOLAR
Single family,2017-09-11,47.533889,-122.26483007,A&R SOLAR
Single family,2007-05-30,47.51545483,-122.38972051,AMC Electric
Single family,2018-06-26,47.6805751,-122.28788822,SUNERGY SYSTEMS
Single family,2018-09-18,47.56312976,-122.28881635,A&R SOLAR
Single family,2018-04-20,47.52369181,-122.35316818,A&R SOLAR
Single family,2014-02-13,47.56386459,-122.29203024,PUGET SOUND SOLAR
Single family,2019-05-02,47.5474985,-122.29766922,Blossom Solar LLC
Single family,2019-11-20,47.67672533,-122.40132729,Solx Corp
Multifamily,2019-05-29,47.67677166,-122.31833499,SUNERGY SYSTEMS
Single family,2019-01-04,47.68639279,-122.35826365,Sterling Electric Inc
Single family,2012-03-21,47.67712921,-122.2937962,PUGET SOUND SOLAR
Single family,2007-04-20,47.67125059,-122.33832145,E & F ELECTRIC INCORPORATED
Single family,2015-12-31,47.68713131,-122.28398211,WEST SEATTLE ELECTRIC & SOLAR
Single family,2013-06-26,47.674571,-122.2745349,EARL CHILDS
Single family,2013-07-17,47.58597159,-122.29371679,A&R SOLAR
Single family,2010-04-13,47.64244136,-122.35027322,SUNERGY SYSTEMS
Single family,2015-01-15,47.54215195,-122.39175082,ARTISAN ELECTRIC INC
Single family,2016-11-22,47.67217628,-122.37767642,"SMART ENERGY TODAY, INC"
Single family,2007-02-28,47.67334728,-122.35508269,E & F ELECTRIC INCORPORATED
Single family,2017-10-18,47.68855007,-122.36699133,SUNERGY SYSTEMS
Single family,2015-06-01,47.73218076,-122.33328439,WEST SEATTLE ELECTRIC & SOLAR
Single family,2016-01-14,47.63727005,-122.33007462,NORTHSTAR ELECTRICAL LLC
Single family,2017-11-27,47.67884774,-122.27269278,A&R SOLAR
Single family,2013-05-20,47.67505053,-122.40253429,PUGET SOUND SOLAR
Single family,2017-01-10,47.60630361,-122.29819851,ARTISAN ELECTRIC INC
Single family,2011-08-12,47.69403172,-122.28905068,AEM ELECTRIC & AUDIO/VIDEO LLC
Single family,2014-05-19,47.64572526,-122.30413884,KEMLY ELECTRIC INCORPORATED
Single family,2012-12-04,47.63610788,-122.36254851,SUNERGY SYSTEMS
Single family,2015-02-12,47.54614312,-122.35741483,PUGET SOUND SOLAR
Single family,2019-12-05,47.61077124,-122.30991524,Smart Energy Today
Single family,2013-05-22,47.59138182,-122.29369372,PUGET SOUND SOLAR
Single family,2013-07-03,47.71665301,-122.35928963,PUGET SOUND SOLAR
Single family,2016-02-09,47.6729408,-122.37960128,PUGET SOUND SOLAR
Single family,2013-06-26,47.69453496,-122.35431166,ARTISAN ELECTRIC INC
Single family,2016-09-07,47.68935149,-122.33880747,SME INC OF SEATTLE
Single family,2018-12-26,47.68531532,-122.35772252,WEST SEATTLE ELECTRIC & SOLAR
Single family,2018-03-29,47.71096883,-122.28899667,SOLTERRA GLOBAL LLC
Single family,2014-01-29,47.62459088,-122.3018019,PUGET SOUND SOLAR
Single family,2016-04-21,47.69695009,-122.31972977,SME INC OF SEATTLE
Single family,2018-12-31,47.66536977,-122.33611174,"SMART ENERGY TODAY, INC"
Single family,2016-01-14,47.61120745,-122.29403807,A&R SOLAR
Single family,2018-03-09,47.56961325,-122.3009753,NORTHWEST ELECTRIC & SOLAR
Single family,2017-11-09,47.68699583,-122.38461297,SOLTERRA GLOBAL LLC
Single family,2009-06-02,47.61703966,-122.28032877,PUGET SOUND SOLAR
Multifamily,2018-06-27,47.61946586,-122.31911396,PUGET SOUND SOLAR
Single family,2015-04-01,47.66922067,-122.29358328000001,A&R SOLAR
Single family,2017-10-10,47.54697101,-122.31939863,SME INC OF SEATTLE
Single family,2013-04-25,47.68276599,-122.35758461,ARTISAN ELECTRIC INC
Single family,2018-02-01,47.72884275,-122.28537669,A&R SOLAR
Single family,2012-10-25,47.67265419,-122.37864425,PUGET SOUND SOLAR
Single family,2015-03-16,47.57904013,-122.30577482,PRO-STAT ELECTRIC
Single family,2009-03-10,47.63255714,-122.3491096,PUGET SOUND SOLAR
Single family,2019-04-04,47.58053511,-122.28959448,PUGET SOUND SOLAR
Single family,2013-12-05,47.66648695,-122.4074497,ARTISAN ELECTRIC INC
Single family,2013-10-03,47.67420148,-122.32905969,SME INC OF SEATTLE
Single family,2019-01-09,47.54276595,-122.32015476,PUGET SOUND SOLAR
Single family,2018-06-29,47.66065831,-122.32326502,Forecast Roofing & Solar LLC
Single family,2015-03-31,47.67281308,-122.38102397,PUGET SOUND SOLAR
Single family,2015-08-13,47.54295029,-122.26917544,ARTISAN ELECTRIC INC
Single family,2013-10-16,47.63263971,-122.31021625,PUGET SOUND SOLAR
Single family,2013-09-10,47.6788584,-122.39266576,ARTISAN ELECTRIC INC
Single family,2011-10-06,47.64089437,-122.37093498,SUNERGY SYSTEMS
Single family,2015-02-04,47.5263539,-122.37991104,PUGET SOUND SOLAR
Single family,2016-02-17,47.63925919,-122.31554169,ARTISAN ELECTRIC INC
Single family,2015-12-29,47.65740417,-122.33419744,PRO-STAT ELECTRIC
Single family,2016-06-28,47.61820544,-122.32706729,PUGET SOUND SOLAR
Single family,2019-01-18,47.57679578,-122.39308631,NORTHWEST ELECTRIC & SOLAR
Single family,2013-12-06,47.57414839,-122.29069804,ARTISAN ELECTRIC INC
Single family,2017-12-26,47.58588795,-122.39148387,SME INC OF SEATTLE
Single family,2013-09-20,47.57833634,-122.316421,JEFF A SCHATZ
Single family,2013-12-27,47.55671658,-122.2782346,ARTISAN ELECTRIC INC
Single family,2017-01-02,47.67022166,-122.40960832,EARL CHILDS
Single family,2019-01-11,47.51075446,-122.38761801,Blossom Solar LLC
Single family,2007-11-15,47.62454204,-122.28792125,E & F ELECTRIC INCORPORATED
Single family,2015-07-17,47.70310339,-122.35157812,EARL CHILDS
Single family,2017-10-12,47.7177015,-122.35675012,SUNERGY SYSTEMS
Single family,2015-08-24,47.68495531,-122.33436307,ARTISAN ELECTRIC INC
Single family,2016-03-03,47.68870409,-122.2976279,PUGET SOUND SOLAR
Single family,2016-06-28,47.66671867,-122.27766873,A&R SOLAR
Single family,2014-05-08,47.55355142,-122.27360397,ARTISAN ELECTRIC INC
Single family,2012-06-20,47.65768171,-122.27963935,SME INC OF SEATTLE
Single family,2016-12-19,47.63282487,-122.39469817,SUNERGY SYSTEMS
Single family,2017-07-27,47.65435884,-122.27973844,PUGET SOUND SOLAR
Single family,2018-11-28,47.68574355,-122.33495477,PUGET SOUND SOLAR
Single family,2018-03-05,47.70050049,-122.33897011,A&R SOLAR
Single family,2017-08-31,47.64078725,-122.30112116,A&R SOLAR
Single family,2009-04-17,47.70470604,-122.27601918,NORTHWEST MECHANICAL INC
Single family,2012-07-20,47.64232178,-122.32686631,ALL CLIMATE HEATING & A/C LLC
Single family,2010-10-11,47.59536162,-122.30697085,PUGET SOUND SOLAR
Single family,2019-02-05,47.5771645,-122.28660903,PUGET SOUND SOLAR
Single family,2018-04-11,47.51634875,-122.27451333,NA
Single family,2016-03-07,47.66645631,-122.33122772,NORTHWEST ELECTRIC & SOLAR
Single family,2013-12-12,47.5398872,-122.26492708,ARTISAN ELECTRIC INC
Single family,2015-05-15,47.62766621,-122.29709761,SUNERGY SYSTEMS
Single family,2013-05-16,47.63616161,-122.35531128,WEST SEATTLE ELECTRIC & SOLAR
Single family,2014-05-08,47.6784438,-122.35887073,WESTERN SOLAR
Single family,2011-08-01,47.62830182,-122.35847275,SUNERGY SYSTEMS
Single family,2016-12-02,47.69396788,-122.3857961,PINNACLE ROOFING PROFESS LLC
